Email,AnnualIncome,HomeOwner
YBI11768@ybifoundation.ybif,"? 70,000.00",Yes
YBI11769@ybifoundation.ybif,"? 70,000.00",Yes
YBI11770@ybifoundation.ybif,"? 70,000.00",Yes
YBI11771@ybifoundation.ybif,"? 70,000.00",Yes
YBI11772@ybifoundation.ybif,"? 70,000.00",Yes
YBI11773@ybifoundation.ybif,"? 70,000.00",Yes
YBI11774@ybifoundation.ybif,"? 70,000.00",Yes
YBI11775@ybifoundation.ybif,"? 70,000.00",No
YBI11776@ybifoundation.ybif,"? 70,000.00",Yes
YBI11777@ybifoundation.ybif,"? 70,000.00",Yes
YBI11778@ybifoundation.ybif,"? 60,000.00",Yes
YBI11779@ybifoundation.ybif,"? 70,000.00",Yes
YBI11780@ybifoundation.ybif,"? 70,000.00",Yes
YBI11781@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI11782@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI11783@ybifoundation.ybif,"? 1,10,000.00",No
YBI11784@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI11785@ybifoundation.ybif,"? 1,20,000.00",No
YBI11786@ybifoundation.ybif,"? 90,000.00",No
YBI11787@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI11788@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI11789@ybifoundation.ybif,"? 1,30,000.00",No
YBI11790@ybifoundation.ybif,"? 80,000.00",Yes
YBI11791@ybifoundation.ybif,"? 90,000.00",Yes
YBI11792@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI11793@ybifoundation.ybif,"? 1,70,000.00",No
YBI11794@ybifoundation.ybif,"? 80,000.00",Yes
YBI11795@ybifoundation.ybif,"? 90,000.00",No
YBI11796@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI11797@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI11798@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI11799@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI11800@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI11801@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI11802@ybifoundation.ybif,"? 1,50,000.00",Yes
YBI11803@ybifoundation.ybif,"? 80,000.00",Yes
YBI11804@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI11805@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI11806@ybifoundation.ybif,"? 1,70,000.00",Yes
YBI11807@ybifoundation.ybif,"? 1,60,000.00",Yes
YBI11808@ybifoundation.ybif,"? 80,000.00",No
YBI11809@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI11810@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI11811@ybifoundation.ybif,"? 80,000.00",Yes
YBI11812@ybifoundation.ybif,"? 1,60,000.00",Yes
YBI11813@ybifoundation.ybif,"? 80,000.00",Yes
YBI11814@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI11815@ybifoundation.ybif,"? 70,000.00",Yes
YBI11816@ybifoundation.ybif,"? 70,000.00",Yes
YBI11817@ybifoundation.ybif,"? 80,000.00",Yes
YBI11818@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI11819@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI11820@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI11821@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI11822@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI11823@ybifoundation.ybif,"? 60,000.00",No
YBI11824@ybifoundation.ybif,"? 70,000.00",Yes
YBI11825@ybifoundation.ybif,"? 70,000.00",Yes
YBI11826@ybifoundation.ybif,"? 70,000.00",No
YBI11827@ybifoundation.ybif,"? 70,000.00",No
YBI11828@ybifoundation.ybif,"? 70,000.00",No
YBI11829@ybifoundation.ybif,"? 80,000.00",No
YBI11830@ybifoundation.ybif,"? 80,000.00",No
YBI11831@ybifoundation.ybif,"? 80,000.00",No
YBI11832@ybifoundation.ybif,"? 80,000.00",No
YBI11833@ybifoundation.ybif,"? 80,000.00",Yes
YBI11834@ybifoundation.ybif,"? 1,30,000.00",No
YBI11835@ybifoundation.ybif,"? 90,000.00",No
YBI11836@ybifoundation.ybif,"? 80,000.00",Yes
YBI11837@ybifoundation.ybif,"? 80,000.00",Yes
YBI11838@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI11839@ybifoundation.ybif,"? 1,10,000.00",No
YBI11840@ybifoundation.ybif,"? 80,000.00",No
YBI11841@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI11842@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI11843@ybifoundation.ybif,"? 90,000.00",No
YBI11844@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI11845@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI11846@ybifoundation.ybif,"? 70,000.00",Yes
YBI11847@ybifoundation.ybif,"? 90,000.00",No
YBI11848@ybifoundation.ybif,"? 80,000.00",Yes
YBI11849@ybifoundation.ybif,"? 30,000.00",Yes
YBI11850@ybifoundation.ybif,"? 20,000.00",No
YBI11851@ybifoundation.ybif,"? 20,000.00",No
YBI11852@ybifoundation.ybif,"? 20,000.00",No
YBI11853@ybifoundation.ybif,"? 30,000.00",Yes
YBI11854@ybifoundation.ybif,"? 70,000.00",Yes
YBI11855@ybifoundation.ybif,"? 70,000.00",Yes
YBI11856@ybifoundation.ybif,"? 70,000.00",Yes
YBI11857@ybifoundation.ybif,"? 40,000.00",Yes
YBI11858@ybifoundation.ybif,"? 40,000.00",Yes
YBI11859@ybifoundation.ybif,"? 40,000.00",Yes
YBI11860@ybifoundation.ybif,"? 60,000.00",Yes
YBI11861@ybifoundation.ybif,"? 60,000.00",Yes
YBI11862@ybifoundation.ybif,"? 60,000.00",Yes
YBI11863@ybifoundation.ybif,"? 40,000.00",Yes
YBI11864@ybifoundation.ybif,"? 40,000.00",Yes
YBI11865@ybifoundation.ybif,"? 50,000.00",No
YBI11866@ybifoundation.ybif,"? 50,000.00",No
YBI11867@ybifoundation.ybif,"? 50,000.00",No
YBI11868@ybifoundation.ybif,"? 60,000.00",Yes
YBI11869@ybifoundation.ybif,"? 60,000.00",Yes
YBI11870@ybifoundation.ybif,"? 60,000.00",Yes
YBI11871@ybifoundation.ybif,"? 60,000.00",Yes
YBI11872@ybifoundation.ybif,"? 60,000.00",Yes
YBI11873@ybifoundation.ybif,"? 60,000.00",Yes
YBI11874@ybifoundation.ybif,"? 60,000.00",Yes
YBI11875@ybifoundation.ybif,"? 70,000.00",No
YBI11876@ybifoundation.ybif,"? 70,000.00",No
YBI11877@ybifoundation.ybif,"? 70,000.00",Yes
YBI11878@ybifoundation.ybif,"? 70,000.00",Yes
YBI11879@ybifoundation.ybif,"? 60,000.00",Yes
YBI11880@ybifoundation.ybif,"? 60,000.00",Yes
YBI11881@ybifoundation.ybif,"? 60,000.00",Yes
YBI11882@ybifoundation.ybif,"? 60,000.00",Yes
YBI11883@ybifoundation.ybif,"? 60,000.00",Yes
YBI11884@ybifoundation.ybif,"? 60,000.00",No
YBI11885@ybifoundation.ybif,"? 70,000.00",Yes
YBI11886@ybifoundation.ybif,"? 80,000.00",Yes
YBI11887@ybifoundation.ybif,"? 90,000.00",No
YBI11888@ybifoundation.ybif,"? 90,000.00",Yes
YBI11889@ybifoundation.ybif,"? 90,000.00",No
YBI11890@ybifoundation.ybif,"? 60,000.00",Yes
YBI11891@ybifoundation.ybif,"? 90,000.00",Yes
YBI11892@ybifoundation.ybif,"? 60,000.00",No
YBI11893@ybifoundation.ybif,"? 60,000.00",Yes
YBI11894@ybifoundation.ybif,"? 70,000.00",Yes
YBI11895@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI11896@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI11897@ybifoundation.ybif,"? 70,000.00",Yes
YBI11898@ybifoundation.ybif,"? 70,000.00",Yes
YBI11899@ybifoundation.ybif,"? 70,000.00",Yes
YBI11900@ybifoundation.ybif,"? 80,000.00",Yes
YBI11901@ybifoundation.ybif,"? 80,000.00",Yes
YBI11902@ybifoundation.ybif,"? 80,000.00",Yes
YBI11903@ybifoundation.ybif,"? 60,000.00",Yes
YBI11904@ybifoundation.ybif,"? 70,000.00",Yes
YBI11905@ybifoundation.ybif,"? 70,000.00",No
YBI11906@ybifoundation.ybif,"? 60,000.00",Yes
YBI11907@ybifoundation.ybif,"? 60,000.00",Yes
YBI11908@ybifoundation.ybif,"? 60,000.00",Yes
YBI11909@ybifoundation.ybif,"? 60,000.00",Yes
YBI11910@ybifoundation.ybif,"? 60,000.00",No
YBI11911@ybifoundation.ybif,"? 70,000.00",No
YBI11912@ybifoundation.ybif,"? 90,000.00",No
YBI11913@ybifoundation.ybif,"? 90,000.00",Yes
YBI11914@ybifoundation.ybif,"? 1,00,000.00",No
YBI11915@ybifoundation.ybif,"? 70,000.00",No
YBI11916@ybifoundation.ybif,"? 60,000.00",No
YBI11917@ybifoundation.ybif,"? 60,000.00",Yes
YBI11918@ybifoundation.ybif,"? 60,000.00",No
YBI11919@ybifoundation.ybif,"? 60,000.00",No
YBI11920@ybifoundation.ybif,"? 60,000.00",No
YBI11921@ybifoundation.ybif,"? 60,000.00",Yes
YBI11922@ybifoundation.ybif,"? 60,000.00",Yes
YBI11923@ybifoundation.ybif,"? 1,00,000.00",No
YBI11924@ybifoundation.ybif,"? 1,00,000.00",No
YBI11925@ybifoundation.ybif,"? 60,000.00",Yes
YBI11926@ybifoundation.ybif,"? 60,000.00",No
YBI11927@ybifoundation.ybif,"? 90,000.00",Yes
YBI11928@ybifoundation.ybif,"? 90,000.00",No
YBI11929@ybifoundation.ybif,"? 90,000.00",Yes
YBI11930@ybifoundation.ybif,"? 40,000.00",No
YBI11931@ybifoundation.ybif,"? 70,000.00",No
YBI11932@ybifoundation.ybif,"? 50,000.00",Yes
YBI11933@ybifoundation.ybif,"? 70,000.00",No
YBI11934@ybifoundation.ybif,"? 70,000.00",Yes
YBI11935@ybifoundation.ybif,"? 70,000.00",No
YBI11936@ybifoundation.ybif,"? 70,000.00",Yes
YBI11937@ybifoundation.ybif,"? 70,000.00",No
YBI11938@ybifoundation.ybif,"? 70,000.00",No
YBI11939@ybifoundation.ybif,"? 70,000.00",Yes
YBI11940@ybifoundation.ybif,"? 60,000.00",No
YBI11941@ybifoundation.ybif,"? 70,000.00",Yes
YBI11942@ybifoundation.ybif,"? 70,000.00",Yes
YBI11943@ybifoundation.ybif,"? 70,000.00",Yes
YBI11944@ybifoundation.ybif,"? 70,000.00",Yes
YBI11945@ybifoundation.ybif,"? 30,000.00",No
YBI11946@ybifoundation.ybif,"? 30,000.00",No
YBI11947@ybifoundation.ybif,"? 80,000.00",No
YBI11948@ybifoundation.ybif,"? 30,000.00",No
YBI11949@ybifoundation.ybif,"? 40,000.00",No
YBI11950@ybifoundation.ybif,"? 40,000.00",No
YBI11951@ybifoundation.ybif,"? 40,000.00",No
YBI11952@ybifoundation.ybif,"? 30,000.00",No
YBI11953@ybifoundation.ybif,"? 40,000.00",No
YBI11954@ybifoundation.ybif,"? 10,000.00",No
YBI11955@ybifoundation.ybif,"? 30,000.00",Yes
YBI11956@ybifoundation.ybif,"? 30,000.00",No
YBI11957@ybifoundation.ybif,"? 40,000.00",No
YBI11958@ybifoundation.ybif,"? 40,000.00",No
YBI11959@ybifoundation.ybif,"? 40,000.00",Yes
YBI11960@ybifoundation.ybif,"? 30,000.00",No
YBI11961@ybifoundation.ybif,"? 40,000.00",Yes
YBI11962@ybifoundation.ybif,"? 40,000.00",No
YBI11963@ybifoundation.ybif,"? 30,000.00",Yes
YBI11964@ybifoundation.ybif,"? 40,000.00",Yes
YBI11965@ybifoundation.ybif,"? 40,000.00",No
YBI11966@ybifoundation.ybif,"? 30,000.00",No
YBI11967@ybifoundation.ybif,"? 40,000.00",Yes
YBI11968@ybifoundation.ybif,"? 40,000.00",Yes
YBI11969@ybifoundation.ybif,"? 40,000.00",Yes
YBI11970@ybifoundation.ybif,"? 40,000.00",No
YBI11971@ybifoundation.ybif,"? 50,000.00",Yes
YBI11972@ybifoundation.ybif,"? 70,000.00",No
YBI11973@ybifoundation.ybif,"? 80,000.00",Yes
YBI11974@ybifoundation.ybif,"? 80,000.00",Yes
YBI11975@ybifoundation.ybif,"? 80,000.00",Yes
YBI11976@ybifoundation.ybif,"? 80,000.00",Yes
YBI11977@ybifoundation.ybif,"? 80,000.00",Yes
YBI11978@ybifoundation.ybif,"? 80,000.00",Yes
YBI11979@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI11980@ybifoundation.ybif,"? 1,20,000.00",No
YBI11981@ybifoundation.ybif,"? 90,000.00",No
YBI11982@ybifoundation.ybif,"? 1,00,000.00",No
YBI11983@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI11984@ybifoundation.ybif,"? 40,000.00",No
YBI11985@ybifoundation.ybif,"? 30,000.00",Yes
YBI11986@ybifoundation.ybif,"? 30,000.00",Yes
YBI11987@ybifoundation.ybif,"? 20,000.00",Yes
YBI11988@ybifoundation.ybif,"? 40,000.00",Yes
YBI11989@ybifoundation.ybif,"? 40,000.00",Yes
YBI11990@ybifoundation.ybif,"? 30,000.00",Yes
YBI11991@ybifoundation.ybif,"? 20,000.00",Yes
YBI11992@ybifoundation.ybif,"? 20,000.00",No
YBI11993@ybifoundation.ybif,"? 20,000.00",Yes
YBI11994@ybifoundation.ybif,"? 70,000.00",Yes
YBI11995@ybifoundation.ybif,"? 70,000.00",Yes
YBI11996@ybifoundation.ybif,"? 70,000.00",Yes
YBI11997@ybifoundation.ybif,"? 70,000.00",Yes
YBI11998@ybifoundation.ybif,"? 60,000.00",Yes
YBI11999@ybifoundation.ybif,"? 90,000.00",Yes
YBI12000@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI12001@ybifoundation.ybif,"? 80,000.00",Yes
YBI12002@ybifoundation.ybif,"? 90,000.00",Yes
YBI12003@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI12004@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI12005@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI12006@ybifoundation.ybif,"? 1,30,000.00",No
YBI12007@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI12008@ybifoundation.ybif,"? 80,000.00",Yes
YBI12009@ybifoundation.ybif,"? 90,000.00",Yes
YBI12010@ybifoundation.ybif,"? 90,000.00",Yes
YBI12011@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI12012@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI12013@ybifoundation.ybif,"? 1,30,000.00",No
YBI12014@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI12015@ybifoundation.ybif,"? 1,30,000.00",No
YBI12016@ybifoundation.ybif,"? 80,000.00",Yes
YBI12017@ybifoundation.ybif,"? 60,000.00",No
YBI12018@ybifoundation.ybif,"? 60,000.00",No
YBI12019@ybifoundation.ybif,"? 60,000.00",No
YBI12020@ybifoundation.ybif,"? 70,000.00",Yes
YBI12021@ybifoundation.ybif,"? 70,000.00",Yes
YBI12022@ybifoundation.ybif,"? 70,000.00",Yes
YBI12023@ybifoundation.ybif,"? 70,000.00",Yes
YBI12024@ybifoundation.ybif,"? 70,000.00",No
YBI12025@ybifoundation.ybif,"? 40,000.00",Yes
YBI12026@ybifoundation.ybif,"? 40,000.00",Yes
YBI12027@ybifoundation.ybif,"? 50,000.00",No
YBI12028@ybifoundation.ybif,"? 50,000.00",Yes
YBI12029@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI12030@ybifoundation.ybif,"? 90,000.00",Yes
YBI12031@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI12032@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI12033@ybifoundation.ybif,"? 60,000.00",No
YBI12034@ybifoundation.ybif,"? 70,000.00",Yes
YBI12035@ybifoundation.ybif,"? 70,000.00",Yes
YBI12036@ybifoundation.ybif,"? 40,000.00",Yes
YBI12037@ybifoundation.ybif,"? 40,000.00",Yes
YBI12038@ybifoundation.ybif,"? 60,000.00",Yes
YBI12039@ybifoundation.ybif,"? 60,000.00",Yes
YBI12040@ybifoundation.ybif,"? 60,000.00",Yes
YBI12041@ybifoundation.ybif,"? 60,000.00",Yes
YBI12042@ybifoundation.ybif,"? 60,000.00",Yes
YBI12043@ybifoundation.ybif,"? 60,000.00",Yes
YBI12044@ybifoundation.ybif,"? 60,000.00",Yes
YBI12045@ybifoundation.ybif,"? 70,000.00",Yes
YBI12046@ybifoundation.ybif,"? 70,000.00",No
YBI12047@ybifoundation.ybif,"? 70,000.00",No
YBI12048@ybifoundation.ybif,"? 80,000.00",Yes
YBI12049@ybifoundation.ybif,"? 80,000.00",Yes
YBI12050@ybifoundation.ybif,"? 50,000.00",No
YBI12051@ybifoundation.ybif,"? 60,000.00",Yes
YBI12052@ybifoundation.ybif,"? 60,000.00",Yes
YBI12053@ybifoundation.ybif,"? 20,000.00",Yes
YBI12054@ybifoundation.ybif,"? 10,000.00",Yes
YBI12055@ybifoundation.ybif,"? 30,000.00",No
YBI12056@ybifoundation.ybif,"? 60,000.00",Yes
YBI12057@ybifoundation.ybif,"? 70,000.00",Yes
YBI12058@ybifoundation.ybif,"? 70,000.00",Yes
YBI12059@ybifoundation.ybif,"? 40,000.00",No
YBI12060@ybifoundation.ybif,"? 40,000.00",No
YBI12061@ybifoundation.ybif,"? 20,000.00",Yes
YBI12062@ybifoundation.ybif,"? 20,000.00",Yes
YBI12063@ybifoundation.ybif,"? 20,000.00",Yes
YBI12064@ybifoundation.ybif,"? 40,000.00",No
YBI12065@ybifoundation.ybif,"? 40,000.00",Yes
YBI12066@ybifoundation.ybif,"? 40,000.00",No
YBI12067@ybifoundation.ybif,"? 60,000.00",No
YBI12068@ybifoundation.ybif,"? 70,000.00",No
YBI12069@ybifoundation.ybif,"? 70,000.00",Yes
YBI12070@ybifoundation.ybif,"? 20,000.00",Yes
YBI12071@ybifoundation.ybif,"? 20,000.00",Yes
YBI12072@ybifoundation.ybif,"? 20,000.00",Yes
YBI12073@ybifoundation.ybif,"? 30,000.00",No
YBI12074@ybifoundation.ybif,"? 30,000.00",No
YBI12075@ybifoundation.ybif,"? 30,000.00",No
YBI12076@ybifoundation.ybif,"? 30,000.00",Yes
YBI12077@ybifoundation.ybif,"? 30,000.00",Yes
YBI12078@ybifoundation.ybif,"? 30,000.00",Yes
YBI12079@ybifoundation.ybif,"? 40,000.00",No
YBI12080@ybifoundation.ybif,"? 40,000.00",Yes
YBI12081@ybifoundation.ybif,"? 40,000.00",No
YBI12082@ybifoundation.ybif,"? 70,000.00",Yes
YBI12083@ybifoundation.ybif,"? 70,000.00",Yes
YBI12084@ybifoundation.ybif,"? 40,000.00",Yes
YBI12085@ybifoundation.ybif,"? 40,000.00",Yes
YBI12086@ybifoundation.ybif,"? 60,000.00",No
YBI12087@ybifoundation.ybif,"? 60,000.00",No
YBI12088@ybifoundation.ybif,"? 50,000.00",No
YBI12089@ybifoundation.ybif,"? 60,000.00",Yes
YBI12090@ybifoundation.ybif,"? 60,000.00",Yes
YBI12091@ybifoundation.ybif,"? 80,000.00",No
YBI12092@ybifoundation.ybif,"? 80,000.00",Yes
YBI12093@ybifoundation.ybif,"? 80,000.00",Yes
YBI12094@ybifoundation.ybif,"? 70,000.00",No
YBI12095@ybifoundation.ybif,"? 70,000.00",No
YBI12096@ybifoundation.ybif,"? 70,000.00",Yes
YBI12097@ybifoundation.ybif,"? 1,10,000.00",No
YBI12098@ybifoundation.ybif,"? 1,10,000.00",No
YBI12099@ybifoundation.ybif,"? 80,000.00",No
YBI12100@ybifoundation.ybif,"? 80,000.00",No
YBI12101@ybifoundation.ybif,"? 60,000.00",No
YBI12102@ybifoundation.ybif,"? 60,000.00",No
YBI12103@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI12104@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI12105@ybifoundation.ybif,"? 1,20,000.00",No
YBI12106@ybifoundation.ybif,"? 70,000.00",Yes
YBI12107@ybifoundation.ybif,"? 70,000.00",No
YBI12108@ybifoundation.ybif,"? 60,000.00",Yes
YBI12109@ybifoundation.ybif,"? 60,000.00",Yes
YBI12110@ybifoundation.ybif,"? 70,000.00",Yes
YBI12111@ybifoundation.ybif,"? 80,000.00",No
YBI12112@ybifoundation.ybif,"? 80,000.00",No
YBI12113@ybifoundation.ybif,"? 90,000.00",No
YBI12114@ybifoundation.ybif,"? 60,000.00",No
YBI12115@ybifoundation.ybif,"? 60,000.00",Yes
YBI12116@ybifoundation.ybif,"? 70,000.00",Yes
YBI12117@ybifoundation.ybif,"? 70,000.00",No
YBI12118@ybifoundation.ybif,"? 50,000.00",Yes
YBI12119@ybifoundation.ybif,"? 50,000.00",Yes
YBI12120@ybifoundation.ybif,"? 60,000.00",Yes
YBI12121@ybifoundation.ybif,"? 70,000.00",Yes
YBI12122@ybifoundation.ybif,"? 40,000.00",Yes
YBI12123@ybifoundation.ybif,"? 40,000.00",Yes
YBI12124@ybifoundation.ybif,"? 40,000.00",Yes
YBI12125@ybifoundation.ybif,"? 40,000.00",Yes
YBI12126@ybifoundation.ybif,"? 40,000.00",Yes
YBI12127@ybifoundation.ybif,"? 40,000.00",Yes
YBI12128@ybifoundation.ybif,"? 50,000.00",Yes
YBI12129@ybifoundation.ybif,"? 50,000.00",Yes
YBI12130@ybifoundation.ybif,"? 50,000.00",Yes
YBI12131@ybifoundation.ybif,"? 60,000.00",Yes
YBI12132@ybifoundation.ybif,"? 60,000.00",Yes
YBI12133@ybifoundation.ybif,"? 60,000.00",No
YBI12134@ybifoundation.ybif,"? 70,000.00",Yes
YBI12135@ybifoundation.ybif,"? 70,000.00",Yes
YBI12136@ybifoundation.ybif,"? 70,000.00",Yes
YBI12137@ybifoundation.ybif,"? 70,000.00",Yes
YBI12138@ybifoundation.ybif,"? 80,000.00",Yes
YBI12139@ybifoundation.ybif,"? 60,000.00",No
YBI12140@ybifoundation.ybif,"? 60,000.00",Yes
YBI12141@ybifoundation.ybif,"? 40,000.00",Yes
YBI12142@ybifoundation.ybif,"? 70,000.00",Yes
YBI12143@ybifoundation.ybif,"? 70,000.00",Yes
YBI12144@ybifoundation.ybif,"? 70,000.00",Yes
YBI12145@ybifoundation.ybif,"? 70,000.00",No
YBI12146@ybifoundation.ybif,"? 40,000.00",No
YBI12147@ybifoundation.ybif,"? 60,000.00",Yes
YBI12148@ybifoundation.ybif,"? 60,000.00",No
YBI12149@ybifoundation.ybif,"? 70,000.00",No
YBI12150@ybifoundation.ybif,"? 80,000.00",Yes
YBI12151@ybifoundation.ybif,"? 50,000.00",Yes
YBI12152@ybifoundation.ybif,"? 50,000.00",No
YBI12153@ybifoundation.ybif,"? 50,000.00",No
YBI12154@ybifoundation.ybif,"? 60,000.00",Yes
YBI12155@ybifoundation.ybif,"? 60,000.00",No
YBI12156@ybifoundation.ybif,"? 60,000.00",Yes
YBI12157@ybifoundation.ybif,"? 60,000.00",No
YBI12158@ybifoundation.ybif,"? 60,000.00",Yes
YBI12159@ybifoundation.ybif,"? 60,000.00",No
YBI12160@ybifoundation.ybif,"? 70,000.00",Yes
YBI12161@ybifoundation.ybif,"? 70,000.00",Yes
YBI12162@ybifoundation.ybif,"? 70,000.00",No
YBI12163@ybifoundation.ybif,"? 70,000.00",Yes
YBI12164@ybifoundation.ybif,"? 80,000.00",No
YBI12165@ybifoundation.ybif,"? 20,000.00",No
YBI12166@ybifoundation.ybif,"? 40,000.00",No
YBI12167@ybifoundation.ybif,"? 40,000.00",No
YBI12168@ybifoundation.ybif,"? 50,000.00",Yes
YBI12169@ybifoundation.ybif,"? 50,000.00",Yes
YBI12170@ybifoundation.ybif,"? 50,000.00",Yes
YBI12171@ybifoundation.ybif,"? 50,000.00",No
YBI12172@ybifoundation.ybif,"? 50,000.00",Yes
YBI12173@ybifoundation.ybif,"? 50,000.00",No
YBI12174@ybifoundation.ybif,"? 50,000.00",Yes
YBI12175@ybifoundation.ybif,"? 50,000.00",Yes
YBI12176@ybifoundation.ybif,"? 50,000.00",No
YBI12177@ybifoundation.ybif,"? 50,000.00",Yes
YBI12178@ybifoundation.ybif,"? 50,000.00",No
YBI12179@ybifoundation.ybif,"? 40,000.00",No
YBI12180@ybifoundation.ybif,"? 40,000.00",No
YBI12181@ybifoundation.ybif,"? 40,000.00",No
YBI12182@ybifoundation.ybif,"? 60,000.00",Yes
YBI12183@ybifoundation.ybif,"? 50,000.00",Yes
YBI12184@ybifoundation.ybif,"? 60,000.00",Yes
YBI12185@ybifoundation.ybif,"? 70,000.00",Yes
YBI12186@ybifoundation.ybif,"? 70,000.00",Yes
YBI12187@ybifoundation.ybif,"? 70,000.00",No
YBI12188@ybifoundation.ybif,"? 70,000.00",No
YBI12189@ybifoundation.ybif,"? 70,000.00",Yes
YBI12190@ybifoundation.ybif,"? 70,000.00",No
YBI12191@ybifoundation.ybif,"? 60,000.00",No
YBI12192@ybifoundation.ybif,"? 60,000.00",Yes
YBI12193@ybifoundation.ybif,"? 30,000.00",Yes
YBI12194@ybifoundation.ybif,"? 30,000.00",No
YBI12195@ybifoundation.ybif,"? 30,000.00",No
YBI12196@ybifoundation.ybif,"? 20,000.00",Yes
YBI12197@ybifoundation.ybif,"? 30,000.00",Yes
YBI12198@ybifoundation.ybif,"? 40,000.00",Yes
YBI12199@ybifoundation.ybif,"? 40,000.00",Yes
YBI12200@ybifoundation.ybif,"? 40,000.00",Yes
YBI12201@ybifoundation.ybif,"? 30,000.00",No
YBI12202@ybifoundation.ybif,"? 30,000.00",No
YBI12203@ybifoundation.ybif,"? 20,000.00",No
YBI12204@ybifoundation.ybif,"? 20,000.00",No
YBI12205@ybifoundation.ybif,"? 30,000.00",No
YBI12206@ybifoundation.ybif,"? 30,000.00",No
YBI12207@ybifoundation.ybif,"? 30,000.00",No
YBI12208@ybifoundation.ybif,"? 40,000.00",Yes
YBI12209@ybifoundation.ybif,"? 40,000.00",Yes
YBI12210@ybifoundation.ybif,"? 40,000.00",Yes
YBI12211@ybifoundation.ybif,"? 40,000.00",Yes
YBI12212@ybifoundation.ybif,"? 40,000.00",Yes
YBI12213@ybifoundation.ybif,"? 40,000.00",Yes
YBI12214@ybifoundation.ybif,"? 40,000.00",Yes
YBI12215@ybifoundation.ybif,"? 40,000.00",Yes
YBI12216@ybifoundation.ybif,"? 40,000.00",Yes
YBI12217@ybifoundation.ybif,"? 50,000.00",Yes
YBI12218@ybifoundation.ybif,"? 40,000.00",Yes
YBI12219@ybifoundation.ybif,"? 60,000.00",No
YBI12220@ybifoundation.ybif,"? 60,000.00",No
YBI12221@ybifoundation.ybif,"? 60,000.00",No
YBI12222@ybifoundation.ybif,"? 60,000.00",No
YBI12223@ybifoundation.ybif,"? 10,000.00",Yes
YBI12224@ybifoundation.ybif,"? 20,000.00",No
YBI12225@ybifoundation.ybif,"? 20,000.00",Yes
YBI12226@ybifoundation.ybif,"? 20,000.00",No
YBI12227@ybifoundation.ybif,"? 20,000.00",No
YBI12228@ybifoundation.ybif,"? 20,000.00",No
YBI12229@ybifoundation.ybif,"? 20,000.00",No
YBI12230@ybifoundation.ybif,"? 20,000.00",No
YBI12231@ybifoundation.ybif,"? 30,000.00",No
YBI12232@ybifoundation.ybif,"? 40,000.00",Yes
YBI12233@ybifoundation.ybif,"? 30,000.00",No
YBI12234@ybifoundation.ybif,"? 30,000.00",Yes
YBI12235@ybifoundation.ybif,"? 30,000.00",Yes
YBI12236@ybifoundation.ybif,"? 30,000.00",No
YBI12237@ybifoundation.ybif,"? 30,000.00",No
YBI12238@ybifoundation.ybif,"? 30,000.00",No
YBI12239@ybifoundation.ybif,"? 40,000.00",Yes
YBI12240@ybifoundation.ybif,"? 40,000.00",Yes
