OrderID,Date,Category,SubCategory,Customer,State,Region,Payment,Sales,Qty,Profit
2781,27-02-2024,Grocery,Staples,Yagnesh Kulkarni,UP,West,UPI,4140.22,3,-552.49
2782,21-09-2023,Grocery,Snacks,Pranit Bahri,UP,South,Card,21826.31,4,1532.64
2783,09-11-2024,Grocery,Beverages,Liam Shan,Gujarat,North,Card,35186.1,5,2574.7
2784,27-03-2024,Electronics,Accessories,Warda Pandit,Tamil Nadu,East,Card,42996.86,3,7311.1
2785,15-12-2023,Fashion,Women,Sneha Kala,Maharashtra,South,COD,5256.09,4,-938.92
2786,14-02-2025,Grocery,Staples,Anusha Devi,Delhi,East,Card,5371.01,3,-145.86
2787,23-11-2024,Fashion,Kids,Waida Thaker,Delhi,North,UPI,21584.14,1,-3957.97
2788,09-12-2023,Fashion,Women,Yamini Kapoor,Delhi,South,COD,48734.27,1,-693.34
2789,25-05-2024,Home,Decor,Unnati Ramakrishnan,UP,North,Card,47522.12,5,2272.21
2790,20-03-2024,Fashion,Kids,Jhalak Modi,Tamil Nadu,West,COD,38454.88,2,8712.89
2791,26-05-2024,Grocery,Snacks,Michael Ben,Maharashtra,West,COD,14750.82,3,2304.34
2792,11-05-2025,Grocery,Beverages,Lopa Hayre,Delhi,South,UPI,37724.97,3,-253.39
2793,01-03-2024,Home,Furniture,Omaja Prabhu,Tamil Nadu,South,Card,15563.82,2,4642.39
2794,29-07-2024,Home,Furniture,Warjas Lalla,UP,South,Card,36236.22,3,-4825.71
2795,06-05-2024,Electronics,Mobiles,Urvi Jain,Maharashtra,North,COD,23033.35,2,1551.2
2796,21-12-2023,Home,Kitchen,Aditya Gera,Karnataka,North,Card,12727.92,2,1994.08
2797,05-10-2023,Home,Kitchen,Mitali Bajwa,UP,East,COD,42263.7,5,5113.62
2798,23-05-2024,Home,Kitchen,Balhaar Datta,Tamil Nadu,South,Card,1598.84,3,-267.07
2799,30-12-2023,Fashion,Kids,Xavier Aggarwal,Maharashtra,West,Card,32406.25,1,216.56
2800,22-11-2023,Grocery,Beverages,Chasmum Naidu,UP,North,Card,16516.98,2,1059.56
2801,17-05-2024,Home,Kitchen,Benjamin Manne,Tamil Nadu,East,UPI,39778.94,1,10466.59
2802,23-11-2023,Fashion,Men,Akshay Mutti,Karnataka,East,UPI,14074.78,2,1366.7
2803,12-10-2023,Electronics,Laptops,Timothy Ahluwalia,Karnataka,West,Card,16893.06,4,23.77
2804,17-07-2024,Home,Kitchen,Yagnesh Solanki,Gujarat,South,COD,11297.43,5,-726.12
2805,14-10-2023,Home,Decor,Triveni Doshi,Gujarat,South,Card,4178.09,5,623.6
2806,05-04-2025,Fashion,Women,Shravya Golla,Tamil Nadu,North,UPI,6453.24,3,-860.5
2807,26-08-2024,Fashion,Women,Jagdish Upadhyay,Delhi,North,Card,3570.13,5,-33.74
2808,13-02-2024,Home,Furniture,Devika Grewal,Delhi,West,UPI,19506.31,5,-561.11
2809,24-03-2024,Electronics,Laptops,Ikbal Kari,Delhi,South,Card,32064.82,3,-4316.48
2810,13-10-2024,Grocery,Snacks,Meghana Acharya,UP,South,UPI,12930.66,1,392.77
2811,23-02-2024,Fashion,Men,Madhav Khanna,Delhi,North,Card,3413.66,4,299.18
2812,04-08-2024,Grocery,Snacks,Chakradev Sant,Tamil Nadu,East,Card,23575.27,1,-408.08
2813,17-05-2025,Fashion,Men,Zarna Comar,UP,East,COD,11263.14,3,-1737.13
2814,09-07-2025,Electronics,Laptops,Ojasvi Khalsa,Maharashtra,North,COD,397.8,2,-1.7
2815,23-07-2025,Electronics,Mobiles,Max Pant,UP,North,COD,47017.57,4,5448.75
2816,08-10-2024,Electronics,Mobiles,Hardik Shere,UP,East,COD,14693.45,2,3099.31
2817,01-06-2025,Electronics,Mobiles,Liam Rajan,Delhi,West,COD,39551.81,3,-4485.09
2818,10-05-2024,Electronics,Laptops,Chakrika Chand,UP,South,COD,18808.14,4,134.63
2819,02-04-2025,Fashion,Women,Dalbir Bala,UP,South,Card,36487.33,5,-4107.64
2820,03-12-2023,Fashion,Men,Yutika Rama,Karnataka,South,Card,24800.39,5,4650.58
2821,20-07-2024,Grocery,Snacks,Hiral Pradhan,Karnataka,South,Card,15819.71,5,1195.93
2822,31-01-2025,Fashion,Men,Saanvi Rama,Karnataka,North,Card,25898.11,1,4390.35
2823,06-03-2025,Grocery,Snacks,Abdul Narang,Gujarat,North,UPI,4719.53,2,-228.39
2824,14-01-2024,Fashion,Kids,Maya Mangat,Gujarat,East,COD,18414.35,1,-570.54
2825,25-02-2025,Electronics,Accessories,Andrew Bhasin,Tamil Nadu,South,Card,45481.02,5,-3429.77
2826,30-03-2024,Fashion,Men,Netra Vig,Maharashtra,West,COD,28366.2,3,-5211.83
2827,12-02-2024,Electronics,Laptops,Kiaan Sama,Maharashtra,West,UPI,9159.54,4,-666.39
2828,07-07-2024,Fashion,Kids,Libni Virk,Gujarat,East,Card,3550.27,1,133.94
2829,19-09-2025,Fashion,Men,Avi Pall,Tamil Nadu,South,Card,5382.63,2,652.15
2830,18-11-2023,Fashion,Men,Ryan Wason,Karnataka,East,COD,9778.95,4,-362.71
2831,21-04-2025,Grocery,Beverages,Riya Raghavan,Karnataka,West,COD,35582.39,5,2462.13
2832,10-12-2024,Home,Furniture,Kamala Joshi,Maharashtra,South,UPI,46119.22,3,1883.26
2833,25-12-2024,Electronics,Laptops,Shivansh Deol,Tamil Nadu,South,COD,32365.88,4,8681.8
2834,26-11-2024,Home,Furniture,Varsha Zachariah,Delhi,South,Card,48240.29,5,-9037.19
2835,20-02-2024,Home,Kitchen,Lucky Savant,Karnataka,East,COD,1702.46,3,428.83
2836,29-10-2023,Electronics,Mobiles,Kalpit Tank,Karnataka,East,Card,16450.52,1,2074
2837,12-10-2023,Home,Decor,Zehaan Ghose,Gujarat,South,Card,45883.09,3,-7790.14
2838,23-02-2025,Fashion,Men,Isha Khanna,UP,North,Card,48333.41,3,-8320.18
2839,05-09-2024,Fashion,Women,Chakradev Sehgal,Delhi,South,UPI,42851.04,5,-5176.08
2840,30-08-2025,Grocery,Staples,Gopal Jayaraman,Maharashtra,East,COD,33577.26,2,872.58
2841,25-05-2025,Fashion,Men,Damini Saraf,Maharashtra,East,UPI,48310.64,2,4415.57
2842,16-04-2025,Grocery,Staples,Dalaja Mand,Karnataka,West,UPI,2221.63,5,520.34
2843,29-01-2024,Fashion,Women,Xiti Pandit,Karnataka,East,Card,42338.04,1,9970.24
2844,29-04-2024,Grocery,Beverages,Henry Kota,Karnataka,East,Card,30901.26,1,6705.61
2845,05-03-2024,Fashion,Kids,Raghav Borra,Delhi,East,COD,41336.29,1,-7442.21
2846,27-01-2025,Fashion,Women,Azad Aurora,Tamil Nadu,South,COD,27667.49,1,-4347.01
2847,07-06-2024,Grocery,Beverages,Kamala Bhakta,Maharashtra,West,UPI,35725.76,3,9810.72
2848,15-02-2025,Fashion,Women,Wahab Memon,Gujarat,South,COD,25780.45,3,7624.81
2849,06-12-2024,Fashion,Men,Jack Jayaraman,Delhi,West,UPI,2029.62,3,499.59
2850,28-08-2025,Electronics,Accessories,Alka Palla,Gujarat,West,Card,12137.98,3,2039.98
2851,23-10-2023,Grocery,Snacks,Laksh Bhandari,Karnataka,North,COD,13071.78,1,-2598.07
2852,19-09-2024,Fashion,Kids,Gaurav Sidhu,Delhi,North,Card,15096.76,5,2287.27
2853,22-07-2024,Fashion,Women,Anthony Boase,Maharashtra,East,UPI,12486.57,4,-1339.4
2854,31-10-2023,Grocery,Beverages,Pranit Walia,Delhi,East,COD,21470.89,4,-18.24
2855,18-02-2025,Home,Decor,Kala Ghosh,Maharashtra,East,COD,21251.59,2,2787.09
2856,04-09-2024,Grocery,Staples,Timothy Vohra,UP,East,UPI,17050.69,2,845.51
2857,18-05-2024,Electronics,Mobiles,Theodore Sharaf,Gujarat,South,COD,35170.24,3,6928.71
2858,29-09-2024,Grocery,Beverages,Jagrati Bakshi,Gujarat,West,COD,16185.88,5,3091.16
2859,03-06-2025,Grocery,Snacks,Anjali Sampath,Maharashtra,South,COD,40871.66,3,2323.61
2860,23-03-2024,Electronics,Laptops,Om Mohan,Gujarat,West,COD,49525.19,2,-1580.78
2861,08-12-2024,Fashion,Kids,Saksham Sur,Maharashtra,South,UPI,24620.66,3,5403.52
2862,01-09-2024,Fashion,Women,Laban Mann,Gujarat,South,COD,43034.4,5,9775.63
2863,07-06-2024,Fashion,Men,Ladli Sinha,Karnataka,South,COD,26979.94,5,-5221.06
2864,03-11-2023,Fashion,Men,Anvi Kaul,Tamil Nadu,South,Card,49389.3,3,-8577.19
2865,12-12-2023,Fashion,Women,Bimala Bansal,Delhi,East,UPI,49231.73,3,1342.23
2866,22-07-2025,Electronics,Mobiles,Naksh Bhatia,UP,West,Card,34592.45,5,8903.47
2867,05-06-2024,Electronics,Accessories,Nathaniel Nadig,Tamil Nadu,West,COD,48365.4,4,1952.39
2868,28-05-2025,Grocery,Beverages,Tamanna Deshmukh,Gujarat,North,Card,1030.44,3,30.82
2869,11-02-2025,Electronics,Accessories,Falak Singh,Karnataka,North,COD,12452.62,3,-1796.28
2870,21-03-2025,Grocery,Snacks,Triveni Ben,Karnataka,North,Card,40681.1,2,-864.91
2871,28-11-2023,Fashion,Women,Bhavna Patel,Gujarat,East,UPI,49347.28,2,5765.14
2872,23-08-2024,Electronics,Mobiles,Gauri Thaman,Karnataka,East,Card,24581.77,2,-3012.84
2873,10-05-2024,Grocery,Beverages,Omya Arya,Maharashtra,South,Card,16236.03,2,2923.99
2874,31-12-2023,Grocery,Snacks,Charita Comar,UP,East,UPI,32275.32,2,-3013.69
2875,23-03-2025,Fashion,Men,Theodore Dey,Tamil Nadu,West,COD,36958.67,5,-2376.43
2876,04-07-2024,Electronics,Laptops,Elijah Thakkar,UP,South,Card,24032.88,5,2165.76
2877,30-08-2024,Grocery,Snacks,Meghana Bhasin,Karnataka,North,UPI,14491.06,3,-1889.03
2878,17-11-2024,Electronics,Mobiles,Ikbal Toor,Maharashtra,East,COD,31447.33,4,7108.16
2879,07-04-2025,Fashion,Kids,Laban Pandya,Gujarat,West,UPI,14454.43,2,-540.35
2880,25-11-2024,Electronics,Mobiles,Krishna Dani,UP,South,UPI,25434.39,3,-4202.87
2881,15-12-2023,Grocery,Snacks,Chandran Comar,Maharashtra,East,COD,44948.73,2,11285.62
2882,29-12-2023,Grocery,Beverages,Upasna Grewal,Tamil Nadu,South,Card,31542.43,2,-3233.78
2883,31-01-2025,Electronics,Laptops,Tripti Rattan,Maharashtra,South,Card,34706,1,-3952.04
2884,09-03-2024,Fashion,Women,Niharika Dhar,Delhi,North,COD,32176.72,3,4049.33
2885,09-12-2024,Fashion,Kids,Ranbir Iyer,Gujarat,South,Card,7311.16,5,-1308.51
2886,12-02-2024,Fashion,Men,Nitesh Buch,Tamil Nadu,South,COD,4265.54,5,871.74
2887,02-06-2025,Fashion,Kids,Geetika Dalal,Tamil Nadu,South,UPI,39646.75,3,9755.88
2888,08-01-2025,Home,Kitchen,Balhaar Bhargava,Maharashtra,West,COD,16351.62,1,4779.82
2889,03-05-2024,Home,Furniture,Radha Das,Maharashtra,North,UPI,41067.76,3,11023.69
2890,28-06-2025,Home,Decor,Kai Bumb,Gujarat,South,COD,335.45,5,31.47
2891,11-05-2025,Grocery,Beverages,Abhimanyu Kari,Karnataka,West,UPI,45820.59,2,-7863.65
2892,05-11-2023,Grocery,Beverages,Lohit Kunda,Tamil Nadu,North,UPI,49995.84,4,-9093.17
2893,22-03-2025,Electronics,Mobiles,Warhi Keer,UP,East,COD,21553.39,2,-1718.05
2894,12-07-2024,Fashion,Kids,Charvi Palla,Karnataka,South,COD,2256.95,3,336.35
2895,14-03-2025,Fashion,Women,Warinder Bose,Delhi,East,UPI,1615.8,4,-252.13
2896,04-09-2025,Home,Kitchen,Faris Majumdar,UP,East,UPI,547.01,1,-60.18
2897,05-08-2025,Fashion,Kids,Fiyaz Saxena,Karnataka,South,UPI,28353.06,4,4586.4
2898,04-04-2025,Home,Kitchen,Amol Natt,UP,West,COD,21123.69,1,2724.39
2899,22-05-2025,Fashion,Men,Wridesh Sibal,Karnataka,West,UPI,2903.64,1,219.22
2900,21-12-2023,Grocery,Staples,Zaitra Talwar,UP,South,COD,20091.54,2,-1262.91
2901,01-08-2024,Electronics,Mobiles,Aishani Borra,Karnataka,South,COD,2943.95,3,694.08
2902,14-09-2024,Fashion,Women,Dhriti Bhatnagar,Karnataka,North,UPI,24591.74,5,-4248.24
2903,09-07-2025,Grocery,Snacks,Onveer Kaul,Gujarat,East,Card,35235.07,1,5042.96
2904,20-05-2024,Grocery,Beverages,Yochana Patla,Karnataka,East,COD,46355.85,1,-6473.41
2905,03-11-2023,Home,Kitchen,Chaman Radhakrishnan,Delhi,West,Card,33125.17,5,-1510.17
2906,20-09-2023,Fashion,Kids,Guneet Grover,Tamil Nadu,North,COD,22464.24,2,-1094.62
2907,25-01-2025,Electronics,Accessories,Dalbir Iyengar,Maharashtra,South,Card,4089.85,4,1031.5
2908,11-03-2025,Electronics,Mobiles,Pranit Kala,Maharashtra,East,UPI,26351.95,2,-2297.78
2909,01-11-2024,Grocery,Staples,Urishilla Sibal,Gujarat,West,Card,17752.29,5,3738.55
2910,02-10-2023,Electronics,Accessories,Manbir Ghose,Gujarat,South,Card,6948.69,3,927.25
2911,29-04-2025,Home,Decor,Raagini Sagar,Tamil Nadu,North,Card,41786.17,4,6621.64
2912,31-07-2025,Grocery,Beverages,Netra Mand,Delhi,North,Card,48224.09,1,11091.68
2913,17-02-2025,Home,Decor,Chameli Mitra,Gujarat,West,COD,45215.49,1,1178.81
2914,03-12-2023,Electronics,Laptops,Chakradhar Saraf,Maharashtra,North,UPI,11743.98,5,1991.24
2915,27-08-2024,Home,Decor,Isaiah Taneja,Gujarat,North,UPI,10126.81,2,1480.47
2916,14-09-2024,Home,Furniture,Jason Tank,Karnataka,North,Card,18575.1,1,305.18
2917,25-06-2024,Home,Decor,Vedhika Sidhu,Gujarat,East,UPI,16121.86,3,-1599.05
2918,02-07-2025,Grocery,Staples,Janaki Rastogi,Gujarat,West,COD,41943.39,1,4771.8
2919,19-09-2024,Electronics,Accessories,Qarin Dugar,Karnataka,East,UPI,29246.41,4,1526.33
2920,31-10-2024,Electronics,Laptops,Ekbal Wable,Maharashtra,West,COD,41520.02,3,11104.06
2921,14-10-2024,Electronics,Laptops,Tanvi Nigam,Tamil Nadu,South,UPI,2891.09,5,728.12
2922,30-07-2025,Fashion,Men,Agastya Brar,Karnataka,North,COD,41555.49,3,10405.61
2923,24-07-2024,Home,Kitchen,Ayush Bali,Delhi,East,Card,13805.51,3,110.96
2924,26-02-2024,Fashion,Women,Jatin Viswanathan,UP,West,Card,48343.84,1,5696.5
2925,30-11-2023,Fashion,Kids,Indrajit Raman,Tamil Nadu,West,Card,5772.06,2,1382.35
2926,04-09-2024,Grocery,Beverages,Rehaan Kota,Maharashtra,East,UPI,6269.52,2,1252.33
2927,26-01-2025,Grocery,Snacks,Nathaniel Arora,Delhi,West,COD,12085.27,3,-1017.4
2928,06-04-2024,Grocery,Snacks,Chatresh Gokhale,Maharashtra,West,UPI,31567.56,3,5524.4
2929,06-10-2023,Grocery,Snacks,Hemal Barad,Karnataka,North,Card,6910.18,2,-145.55
2930,26-04-2025,Electronics,Accessories,Ekiya Reddy,Tamil Nadu,West,UPI,30629.94,3,-3705.25
2931,10-01-2024,Electronics,Accessories,Yug Sekhon,Tamil Nadu,South,UPI,32672.62,1,-1930.44
2932,04-01-2024,Home,Decor,Xalak Thakkar,Maharashtra,South,Card,44723.96,5,-3167.31
2933,23-05-2025,Home,Kitchen,Odika Madan,UP,East,Card,8495.62,5,224.67
2934,03-04-2025,Home,Kitchen,Mitali Amble,Tamil Nadu,East,Card,2254.98,5,236.35
2935,20-11-2023,Grocery,Staples,Xalak Randhawa,Tamil Nadu,East,UPI,2040.72,5,21.7
2936,29-01-2025,Fashion,Kids,Ekbal Krish,UP,South,COD,13067.3,3,706.22
2937,12-03-2024,Fashion,Kids,Daksh Sethi,Tamil Nadu,East,Card,19571.98,4,-2461.23
2938,04-03-2024,Grocery,Beverages,Akshay Tata,Delhi,North,Card,25391.54,1,-4389.05
2939,12-11-2024,Electronics,Accessories,Ucchal Boase,Gujarat,South,UPI,27401.79,4,-4400.88
2940,21-03-2025,Electronics,Laptops,Chasmum Anne,UP,East,COD,21185.95,1,1070.96
2941,07-03-2025,Electronics,Laptops,Daksha Gulati,Maharashtra,West,COD,48888.2,1,13609.31
2942,03-05-2024,Electronics,Mobiles,Darpan Sheth,Tamil Nadu,West,COD,26189.96,1,-1256.58
2943,10-12-2024,Home,Kitchen,Hiral Nanda,Gujarat,North,Card,13330.44,2,-1089.1
2944,04-11-2024,Electronics,Mobiles,Chaitanya Chahal,Karnataka,South,UPI,1586.63,5,-65.03
2945,18-11-2024,Home,Kitchen,Maanas Ghose,Gujarat,West,UPI,41598.37,2,-2143.16
2946,28-07-2024,Electronics,Accessories,Caleb Mody,Delhi,South,COD,13237.92,4,2621.38
2947,05-09-2024,Electronics,Laptops,Ishani Nanda,Maharashtra,West,Card,8982.38,2,1967.99
2948,10-04-2024,Home,Furniture,Reva Master,Karnataka,North,Card,14723.36,1,51.76
2949,31-10-2023,Grocery,Beverages,Yoshita Madan,Karnataka,West,COD,28977.45,2,-2444.19
2950,02-06-2024,Electronics,Accessories,Jeet Sane,Gujarat,West,COD,14829.3,5,2574.81
2951,20-03-2024,Electronics,Laptops,Qarin Bhavsar,Tamil Nadu,East,UPI,23977.34,3,5996.34
2952,13-09-2025,Home,Decor,Nihal Agrawal,Delhi,South,UPI,13982.77,3,3194.56
2953,16-11-2024,Fashion,Kids,Tanvi Sheth,Maharashtra,East,COD,4938.94,4,556.38
2954,27-01-2024,Grocery,Staples,Azad Dugar,UP,West,UPI,43736.02,4,8734.08
2955,21-03-2024,Fashion,Kids,Charvi Saxena,Delhi,West,Card,45554.38,3,7319.28
2956,09-11-2024,Home,Kitchen,Lohit Puri,Karnataka,West,COD,48352.59,5,-4588.01
2957,27-09-2024,Electronics,Mobiles,Meera Bora,Maharashtra,South,UPI,33645.65,5,5790.01
2958,15-03-2024,Grocery,Beverages,Eshana Naidu,UP,West,UPI,22944.45,4,707.48
2959,28-11-2023,Electronics,Accessories,Ekanta Bains,Tamil Nadu,East,UPI,41965.89,4,-6195.55
2960,13-12-2023,Fashion,Kids,Yashodhara Subramaniam,UP,South,UPI,8395.11,3,1207.31
2961,29-01-2024,Grocery,Snacks,Sarthak Dass,Delhi,North,Card,23342.87,2,-3512.18
2962,04-04-2024,Electronics,Mobiles,Elijah Lall,Delhi,West,UPI,24667.75,2,-4355.74
2963,10-07-2025,Fashion,Kids,Krisha Bhargava,Karnataka,West,Card,33475,2,6962.4
2964,04-12-2024,Grocery,Snacks,Hemangini Ganesan,Delhi,North,Card,27955.56,3,1073.15
2965,13-06-2025,Home,Kitchen,Bhavika Nayar,Delhi,South,UPI,9372.92,2,-895.62
2966,13-01-2025,Grocery,Snacks,Chatura Yadav,Maharashtra,East,Card,18852.4,2,5534.17
2967,03-04-2024,Electronics,Mobiles,Radhika Warrior,Karnataka,North,UPI,24097.6,3,-2446.94
2968,04-03-2024,Electronics,Laptops,Omkaar Mitter,Delhi,South,UPI,18011.9,2,1483.21
2969,10-07-2025,Fashion,Men,Jeet Bhargava,Delhi,East,UPI,7212.91,3,938.42
2970,19-08-2025,Fashion,Men,Lakshit Virk,Gujarat,South,COD,5808.04,3,-1042.69
2971,03-07-2025,Fashion,Kids,Dayamai Zacharia,UP,North,Card,36901.62,2,2779.15
2972,16-04-2025,Electronics,Accessories,Aahana Bhatt,Delhi,South,Card,23599.12,4,4489.69
2973,28-03-2024,Fashion,Women,Wakeeta Kota,Tamil Nadu,West,Card,37442.23,1,-573.24
2974,14-02-2024,Home,Kitchen,Yamini Madan,Delhi,East,Card,45299.46,1,476.05
2975,25-11-2023,Grocery,Snacks,Anamika Krishnan,Tamil Nadu,East,COD,24164.13,5,1882.75
2976,23-02-2025,Fashion,Women,Ojasvi Sahota,Gujarat,West,Card,43417.04,2,11146.77
2977,11-11-2023,Electronics,Mobiles,Tanmayi Nagarajan,Tamil Nadu,North,UPI,45463.92,5,5138.69
2978,05-10-2024,Fashion,Women,Lekha Banerjee,Tamil Nadu,East,COD,42077.3,1,-7087.65
2979,20-11-2023,Fashion,Kids,Veer Acharya,UP,North,UPI,19615.11,2,3945.12
2980,27-04-2025,Grocery,Staples,Pranav Dada,Karnataka,West,UPI,48298.1,5,14411.62
2981,09-02-2025,Fashion,Men,Lopa Bora,Tamil Nadu,North,UPI,2351.96,1,595.3
2982,02-10-2023,Fashion,Men,Nihal Kala,UP,North,COD,17032.32,3,-2558.54
2983,13-08-2025,Electronics,Mobiles,Jeevika Kakar,Tamil Nadu,West,Card,21837.74,5,-788.8
2984,17-01-2024,Electronics,Mobiles,Inaya Chakrabarti,Tamil Nadu,East,Card,34897,3,-3989.93
2985,08-02-2024,Electronics,Accessories,Parth Hari,Karnataka,West,UPI,12704.47,4,-972.32
2986,09-06-2024,Fashion,Women,Suhani Salvi,Gujarat,South,UPI,41824.02,1,-7121.55
2987,10-03-2025,Grocery,Beverages,Naksh D’Alia,Maharashtra,West,COD,2861.49,4,491.08
2988,29-07-2024,Electronics,Laptops,Pranit Arya,Tamil Nadu,West,COD,3725.9,3,59.33
2989,24-09-2023,Electronics,Mobiles,Madhav Dhingra,Tamil Nadu,East,COD,49030.9,1,1054.46
2990,25-06-2025,Electronics,Mobiles,Niharika Garg,Maharashtra,West,COD,28810.13,3,5552.95
2991,04-11-2023,Grocery,Snacks,Bimala Kar,Gujarat,East,UPI,18182.92,1,3293.42
2992,13-01-2025,Electronics,Accessories,Kavya Hayre,Maharashtra,West,UPI,33773.3,2,-1215.03
2993,05-10-2024,Electronics,Mobiles,Janani Mishra,UP,North,COD,42272.89,3,7955.18
2994,26-09-2023,Electronics,Mobiles,Brijesh Dhingra,Tamil Nadu,West,COD,38327.86,5,6229.97
2995,26-07-2024,Electronics,Accessories,Advika Divan,Karnataka,South,Card,25060.18,2,5523.76
2996,04-06-2025,Home,Furniture,Baljiwan Goda,Karnataka,North,UPI,18634.22,1,3428.02
2997,26-06-2024,Electronics,Laptops,Falguni Pai,Maharashtra,South,Card,31957.99,1,-5424.58
2998,06-01-2024,Electronics,Mobiles,Anamika Setty,Tamil Nadu,South,COD,45529,5,1216.91
2999,13-04-2025,Electronics,Laptops,Anirudh Pandit,Maharashtra,West,COD,9861.17,2,2696.43
3000,30-03-2025,Home,Kitchen,Agastya Gandhi,Gujarat,West,UPI,42920.06,3,3038.96
3001,11-08-2024,Electronics,Accessories,Vritti More,Delhi,North,UPI,15555.53,3,-1630.87
3002,02-03-2025,Fashion,Kids,Omkaar Sundaram,Maharashtra,West,Card,385.01,4,89.12
3003,15-01-2025,Fashion,Women,Rajata Apte,Karnataka,North,COD,17688.52,4,3257.5
3004,03-12-2023,Fashion,Women,Shivani Iyer,Karnataka,North,UPI,39094.67,3,-6739.67
3005,18-09-2025,Grocery,Snacks,Ridhi Deol,Tamil Nadu,South,UPI,14323.07,1,-951.42
3006,22-05-2024,Grocery,Beverages,Vedant Bhatia,Maharashtra,West,Card,21282.97,4,5825.68
3007,21-12-2023,Fashion,Kids,Jatin Chacko,Tamil Nadu,North,UPI,5088.38,4,-49.75
3008,07-07-2025,Grocery,Snacks,Bahadurjit Kapoor,UP,West,UPI,25140.18,4,7361.88
3009,24-01-2025,Grocery,Staples,Panini Subramaniam,Karnataka,South,Card,7741.17,2,-158.96
3010,16-08-2024,Grocery,Snacks,Ria Dhaliwal,Karnataka,North,COD,18743.7,3,-1096.22
3011,27-01-2024,Fashion,Kids,Anthony Ghose,Delhi,North,Card,22074.12,1,-2752.31
3012,10-05-2024,Electronics,Mobiles,Brijesh Morar,Delhi,South,COD,11142.91,1,2147.95
3013,21-12-2023,Fashion,Kids,Omkaar Balakrishnan,Maharashtra,East,Card,47826.09,2,249.73
3014,04-03-2024,Fashion,Men,Brijesh Manne,Gujarat,East,COD,21976.24,3,771.87
3015,10-10-2023,Electronics,Accessories,Yashica Pingle,Karnataka,East,COD,18391.63,4,1252.66
3016,29-12-2023,Electronics,Mobiles,Shivansh Ram,Gujarat,South,COD,42210.73,5,6481.83
3017,20-04-2024,Electronics,Laptops,Nisha Sen,UP,South,COD,38850.17,3,9305.67
3018,11-04-2024,Electronics,Mobiles,Nathaniel Mall,Maharashtra,East,Card,14819.84,1,-2884.04
3019,06-08-2025,Grocery,Staples,Arunima Narayan,Gujarat,North,UPI,35511.48,3,6029.07
3020,06-06-2024,Fashion,Men,Manbir Dara,Tamil Nadu,West,Card,47504.98,5,5795.16
3021,14-12-2024,Fashion,Women,Vanya Srinivas,Delhi,South,COD,40918.39,5,4191.59
3022,27-11-2024,Home,Furniture,Krish Deep,Karnataka,North,Card,1609.27,3,200.55
3023,29-11-2024,Grocery,Staples,Leela Yadav,UP,East,Card,45716.13,2,-6228.94
3024,17-06-2025,Home,Decor,Gaurangi Majumdar,UP,South,UPI,27005,5,1384.73
3025,23-04-2025,Grocery,Beverages,Irya Vig,UP,East,Card,15567.96,2,-2577.86
3026,20-05-2024,Home,Furniture,Indali Wadhwa,Delhi,East,Card,45827.38,2,4074.85
3027,07-10-2024,Grocery,Staples,Ekansh Vyas,Karnataka,North,UPI,13981.24,1,833
3028,01-03-2024,Electronics,Mobiles,Anvi Gopal,Gujarat,North,COD,23638.76,5,834.12
3029,11-11-2023,Electronics,Accessories,Upkaar Prakash,Karnataka,West,Card,43636.41,3,-8038.58
3030,11-10-2024,Grocery,Staples,Anika Parsa,Tamil Nadu,South,Card,33280.15,3,-5727.56
3031,11-07-2024,Grocery,Staples,Isaac Issac,Delhi,East,UPI,48152.99,5,7105.88
3032,27-08-2025,Electronics,Accessories,Udyati Wason,Maharashtra,East,COD,13582.66,5,1914.81
3033,04-02-2025,Electronics,Mobiles,Tristan Dubey,Tamil Nadu,West,UPI,27852.51,2,-2134.05
3034,29-10-2024,Home,Decor,Gayathri Chander,Delhi,North,UPI,9940.11,4,2219.91
3035,20-10-2024,Fashion,Men,Jairaj Pal,Karnataka,North,UPI,43713.14,5,6399.28
3036,09-06-2025,Grocery,Staples,Jatin Narain,Karnataka,North,UPI,31148.1,3,6453.78
3037,10-05-2025,Fashion,Women,Odika Kamdar,Maharashtra,South,UPI,35813.8,2,-1020.49
3038,14-01-2024,Electronics,Laptops,Krisha Chatterjee,Maharashtra,South,UPI,7020.17,2,1743.11
3039,14-06-2024,Home,Decor,Ikbal Prakash,Karnataka,North,Card,49062.52,1,-5715.97
3040,26-08-2025,Electronics,Mobiles,Lakshmi Korpal,Maharashtra,North,UPI,6266.72,3,1666.04
3041,23-10-2023,Home,Kitchen,Dominic Ramakrishnan,Maharashtra,West,UPI,7643.74,1,1820.27
3042,06-02-2024,Grocery,Beverages,Ojasvi Vig,Delhi,East,COD,40901.15,1,12003.33
3043,10-11-2024,Electronics,Mobiles,Daniel D’Alia,Karnataka,West,COD,26818.81,4,3460.5
3044,24-06-2024,Fashion,Kids,Advaith Dhar,UP,South,Card,44857.6,2,6007.68
3045,19-04-2024,Home,Furniture,Varenya Anand,Delhi,North,COD,8840.19,4,-676.26
3046,23-06-2025,Fashion,Kids,Janaki Pandey,Tamil Nadu,East,COD,28177.86,2,6602.53
3047,01-04-2025,Grocery,Snacks,Yashodhara Rajagopal,Maharashtra,East,COD,44673.45,2,7465.16
3048,03-01-2024,Home,Decor,Amruta Anne,Maharashtra,North,UPI,11863.73,3,415.19
3049,28-11-2024,Fashion,Kids,Faraj Goda,UP,East,UPI,28088.61,4,298.99
